1.75000 	20.6318  	20.63180
1.76667 	20.269   	20.26900
1.78333 	19.9215  	19.92150
1.80000 	19.5886  	19.58860
1.81667 	19.271   	19.27100
1.83333 	18.9658  	18.96580
1.85000 	18.6742  	18.67420
1.86667 	18.3939  	18.39390
1.88333 	18.1244  	18.12440
1.90000 	17.8629  	17.86290
1.91667 	17.6113  	17.61130
1.93333 	17.3696  	17.36960
1.95000 	17.136   	17.13600
1.96667 	16.9112  	16.91120
1.98333 	16.6956  	16.69560
2.00000 	16.4858  	16.48580
2.01667 	16.2829  	16.28290
2.03333 	16.0856  	16.08560
2.05000 	15.6856  	15.68560
2.06667 	14.9929  	14.99290
2.08333 	14.1533  	14.15330
2.10000 	13.1332  	13.13320
2.11667 	11.9792  	11.97920
2.13333 	10.8226  	10.82260
2.15000 	9.7277   	9.72770
2.16667 	8.7459   	8.74590
2.18333 	7.9178   	7.91780
2.20000 	7.1505   	7.15050
2.21667 	6.4671   	6.46710
2.23333 	5.863    	5.86300
2.25000 	5.3334   	5.33340
2.26667 	4.8845   	4.88450
2.28333 	4.5194   	4.51940
2.30000 	4.1686   	4.16860
2.31667 	3.8423   	3.84230
2.33333 	3.5453   	3.54530
2.35000 	3.2794   	3.27940
2.36667 	3.0412   	3.04120
2.38333 	2.8282   	2.82820
2.40000 	2.6385   	2.63850
2.41667 	2.466    	2.46600
2.43333 	2.3068   	2.30680
2.45000 	2.1598   	2.15980
2.46667 	2.0283   	2.02830
2.48333 	1.9153   	1.91530
2.50000 	1.8076   	1.80760
2.51667 	1.7068   	1.70680
2.53333 	1.6128   	1.61280
2.55000 	1.525    	1.52500
2.56667 	1.4432   	1.44320
2.58333 	1.3668   	1.36680
2.60000 	1.2957   	1.29570
2.61667 	1.2295   	1.22950
2.63333 	1.1682   	1.16820
2.65000 	1.1109   	1.11090
2.66667 	1.0572   	1.05720
2.68333 	1.0069   	1.00690
2.70000 	0.9597   	0.95970
2.71667 	0.9156   	0.91560
2.73333 	0.8744   	0.87440
2.75000 	0.8359   	0.83590
2.76667 	0.8      	0.80000
2.78333 	0.7665   	0.76650
2.80000 	0.7352   	0.73520
2.81667 	0.7057   	0.70570
2.83333 	0.6778   	0.67780
2.85000 	0.6514   	0.65140
2.86667 	0.6264   	0.62640
2.88333 	0.6027   	0.60270
2.90000 	0.5802   	0.58020
2.91667 	0.5587   	0.55870
2.93333 	0.5384   	0.53840
2.95000 	0.519    	0.51900
2.96667 	0.5006   	0.50060
2.98333 	0.4799   	0.47990
3.00000 	0.4622   	0.46220
3.01667 	0.4476   	0.44760
3.03333 	0.4337   	0.43370
3.05000 	0.4208   	0.42080
3.06667 	0.4078   	0.40780
3.08333 	0.3951   	0.39510
3.10000 	0.3828   	0.38280
3.11667 	0.3709   	0.37090
3.13333 	0.3595   	0.35950
3.15000 	0.3485   	0.34850
3.16667 	0.338    	0.33800
3.18333 	0.328    	0.32800
3.20000 	0.3183   	0.31830
3.21667 	0.3091   	0.30910
3.23333 	0.3002   	0.30020
3.25000 	0.2917   	0.29170
3.26667 	0.2836   	0.28360
3.28333 	0.2757   	0.27570
3.30000 	0.2682   	0.26820
3.31667 	0.261    	0.26100
3.33333 	0.2542   	0.25420
3.35000 	0.2475   	0.24750
3.36667 	0.2412   	0.24120
3.38333 	0.235    	0.23500
3.40000 	0.2291   	0.22910
3.41667 	0.2233   	0.22330
3.43333 	0.2178   	0.21780
3.45000 	0.2124   	0.21240
3.46667 	0.2071   	0.20710
3.48333 	0.2021   	0.20210
3.50000 	0.1971   	0.19710
3.51667 	0.1923   	0.19230
3.53333 	0.1877   	0.18770
3.55000 	0.1832   	0.18320
3.56667 	0.1787   	0.17870
3.58333 	0.1743   	0.17430
3.60000 	0.17     	0.17000
3.61667 	0.166    	0.16600
3.63333 	0.162    	0.16200
3.65000 	0.1582   	0.15820
3.66667 	0.1546   	0.15460
3.68333 	0.1511   	0.15110
3.70000 	0.1477   	0.14770
3.71667 	0.1444   	0.14440
3.73333 	0.1412   	0.14120
3.75000 	0.1381   	0.13810
3.76667 	0.1351   	0.13510
3.78333 	0.1322   	0.13220
3.80000 	0.1294   	0.12940
3.81667 	0.1267   	0.12670
3.83333 	0.124    	0.12400
3.85000 	0.1214   	0.12140
3.86667 	0.1188   	0.11880
3.88333 	0.1163   	0.11630
3.90000 	0.1139   	0.11390
3.91667 	0.1115   	0.11150
3.93333 	0.1091   	0.10910
3.95000 	0.1069   	0.10690
3.96667 	0.1047   	0.10470
3.98333 	0.1025   	0.10250
